22231966,0x130,5,C541FFFFFF
22334966,0x130,5,C541FFFFFF
22427966,0x130,5,C541FFFFFF
22530966,0x130,5,C541FFFFFF
22633966,0x130,5,C541FFFFFF
22686923,0x7E0,8,0207000000000000
22730966,0x130,5,C541FFFFFF
22832966,0x130,5,C541FFFFFF
22935966,0x130,5,C541FFFFFF
23028966,0x130,5,C541FFFFFF
23131966,0x130,5,C541FFFFFF
23234966,0x130,5,C541FFFFFF
23327966,0x130,5,C541FFFFFF
23430966,0x130,5,C541FFFFFF
23533966,0x130,5,C541FFFFFF
23626982,0x130,5,C541FFFFFF
23729966,0x130,5,C541FFFFFF
23832966,0x130,5,C541FFFFFF
23935966,0x130,5,C541FFFFFF
24028966,0x130,5,C541FFFFFF
24131966,0x130,5,C541FFFFFF
24195931,0x7E0,8,020A000000000000
24228966,0x130,5,C541FFFFFF
24330966,0x130,5,C541FFFFFF
24433966,0x130,5,C541FFFFFF
24526966,0x130,5,C541FFFFFF
24629966,0x130,5,C541FFFFFF
24732966,0x130,5,C541FFFFFF
24835966,0x130,5,C541FFFFFF
24928966,0x130,5,C541FFFFFF
25031966,0x130,5,C541FFFFFF
25134966,0x130,5,C541FFFFFF
25227966,0x130,5,C541FFFFFF
25330966,0x130,5,C541FFFFFF
25433966,0x130,5,C541FFFFFF
25526967,0x130,5,C541FFFFFF
25628966,0x130,5,C541FFFFFF
25701923,0x7DF,8,02010F0000000000
25714974,0x7E8,8,03410F63AAAAAAAA
25727022,0x130,5,C541FFFFFF
25768923,0x7DF,8,0201060000000000
25780974,0x7E8,8,03410680AAAAAAAA
25832928,0x7DF,8,0201070000000000
25835299,0x130,5,C541FFFFFF
25847006,0x7E8,8,0341077FAAAAAAAA
25898923,0x7DF,8,0201330000000000
25911974,0x7E8,8,03413364AAAAAAAA
25932966,0x130,5,C541FFFFFF
25963923,0x7DF,8,02011F0000000000
25978785,0x7E8,8,04411F09FCAAAAAA
26030923,0x7DF,8,02010C0000000000
26032388,0x130,5,C541FFFFFF
26033244,0x7E8,8,04410C0D56AAAAAA
26044071,0x7EC,8,04410C0D4CAAAAAA
26097923,0x7DF,8,02010D0000000000
26109974,0x7E8,8,03410D00AAAAAAAA
26111828,0x7EC,8,03410D00AAAAAAAA
26133966,0x130,5,C541FFFFFF
26165923,0x7DF,8,0201050000000000
26177974,0x7E8,8,0341058DAAAAAAAA
26229923,0x7DF,8,02012F0000000000
26231356,0x130,5,C541FFFFFF
26242006,0x7E8,8,03412F0CAAAAAAAA
26293923,0x7DF,8,0201420000000000
26305974,0x7EC,8,04414234C3AAAAAA
26306909,0x7E8,8,044142367BAAAAAA
26327966,0x130,5,C541FFFFFF
26358923,0x7DF,8,0201010000000000
26370974,0x7E8,8,0641018307E100AA
26372349,0x7EC,8,06410100040000AA
26422923,0x7DF,8,0201040000000000
26434974,0x130,5,C541FFFFFF
26435863,0x7E8,8,0341044EAAAAAAAA
26486923,0x7DF,8,0201110000000000
26498974,0x7E8,8,03411120AAAAAAAA
26530966,0x130,5,C541FFFFFF
26561923,0x7DF,8,02010C0000000000
26573975,0x7EC,8,04410C0D50AAAAAA
26575357,0x7E8,8,04410C0D46AAAAAA
26626923,0x7DF,8,02010D0000000000
26628390,0x130,5,C541FFFFFF
26640010,0x7EC,8,03410D00AAAAAAAA
26641280,0x7E8,8,03410D00AAAAAAAA
26692923,0x7DF,8,0201050000000000
26704974,0x7E8,8,0341058DAAAAAAAA
26726966,0x130,5,C541FFFFFF
26767923,0x7DF,8,02010F0000000000
26779974,0x7E8,8,03410F63AAAAAAAA
26831923,0x7DF,8,0201060000000000
26833358,0x130,5,C541FFFFFF
26844044,0x7E8,8,03410680AAAAAAAA
26894923,0x7DF,8,02010C0000000000
26906974,0x7EC,8,04410C0D2EAAAAAA
26907906,0x7E8,8,04410C0D40AAAAAA
26928967,0x130,5,C541FFFFFF
26960923,0x7DF,8,02010D0000000000
26972985,0x7E8,8,03410D00AAAAAAAA
26975215,0x7EC,8,03410D00AAAAAAAA
27026923,0x7DF,8,0201050000000000
27029160,0x130,5,C541FFFFFF
27040010,0x7E8,8,0341058DAAAAAAAA
27091923,0x7DF,8,0201040000000000
27103974,0x7E8,8,0341044EAAAAAAAA
27135966,0x130,5,C541FFFFFF
27156923,0x7DF,8,0201110000000000
27168974,0x7E8,8,03411120AAAAAAAA
27231923,0x7DF,8,02010C0000000000
27235105,0x130,5,C541FFFFFF
27236190,0x7EC,8,04410C0D32AAAAAA
27247022,0x7E8,8,04410C0D2AAAAAAA
27298927,0x7DF,8,02010D0000000000
27311974,0x7E8,8,03410D00AAAAAAAA
27313067,0x7EC,8,03410D00AAAAAAAA
27333966,0x130,5,C541FFFFFF
27364923,0x7DF,8,0201050000000000
27376974,0x7E8,8,0341058DAAAAAAAA
27428923,0x7DF,8,02012F0000000000
27431488,0x130,5,C541FFFFFF
27443006,0x7E8,8,03412F0CAAAAAAAA
27494926,0x7DF,8,0201420000000000
27507974,0x7EC,8,044142348DAAAAAA
27509398,0x7E8,8,0441423692AAAAAA
27530966,0x130,5,C541FFFFFF
27561923,0x7DF,8,0201010000000000
27573985,0x7EC,8,06410100040000AA
27575582,0x7E8,8,0641018307E100AA
27626923,0x7DF,8,0201040000000000
27629004,0x130,5,C541FFFFFF
27641014,0x7E8,8,0341044EAAAAAAAA
27692923,0x7DF,8,0201110000000000
27704974,0x7E8,8,03411120AAAAAAAA
27726966,0x130,5,C541FFFFFF
27757923,0x7DF,8,0201060000000000
27769974,0x7E8,8,03410680AAAAAAAA
27821929,0x7DF,8,0201070000000000
27834974,0x130,5,C541FFFFFF
27836348,0x7E8,8,0341077FAAAAAAAA
27886926,0x7DF,8,0201330000000000
27900974,0x7E8,8,03413364AAAAAAAA
27932966,0x130,5,C541FFFFFF
27954923,0x7DF,8,02010C0000000000
27966974,0x7EC,8,04410C0D0CAAAAAA
27968245,0x7E8,8,04410C0D0CAAAAAA
28018923,0x7DF,8,02010D0000000000
28030974,0x7E8,8,03410D00AAAAAAAA
