35300913,0x130,5,C541FFFFFF
35312881,0x7DF,8,02011F0000000000
35323921,0x7E8,8,04411F021CAAAAAA
35374873,0x7DF,8,02010C0000000000
35386929,0x7EC,8,04410C0D2EAAAAAA
35388181,0x7E8,8,04410C0D42AAAAAA
35399956,0x130,5,C541FFFFFF
35440873,0x7DF,8,02010D0000000000
35451929,0x7E8,8,03410D00AAAAAAAA
35453110,0x7EC,8,03410D00AAAAAAAA
35504876,0x7DF,8,0201050000000000
35507975,0x130,5,C541FFFFFF
35519948,0x7E8,8,0341058CAAAAAAAA
35570873,0x7DF,8,0201040000000000
35584929,0x7E8,8,0341044BAAAAAAAA
35606917,0x130,5,C541FFFFFF
35637873,0x7DF,8,0201110000000000
35648929,0x7E8,8,0341111FAAAAAAAA
35699873,0x7DF,8,02010F0000000000
35703254,0x130,5,C541FFFFFF
35714949,0x7E8,8,03410F5BAAAAAAAA
35765873,0x7DF,8,02010C0000000000
35776929,0x7EC,8,04410C0D22AAAAAA
35778791,0x7E8,8,04410C0D42AAAAAA
35800917,0x130,5,C541FFFFFF
35831873,0x7DF,8,02010D0000000000
35843929,0x7E8,8,03410D00AAAAAAAA
35845162,0x7EC,8,03410D00AAAAAAAA
35895873,0x7DF,8,0201050000000000
35907928,0x130,5,C541FFFFFF
35909139,0x7E8,8,0341058CAAAAAAAA
35999913,0x130,5,C541FFFFFF
36022877,0x7DF,8,02010C0000000000
36034929,0x7E8,8,04410C0D32AAAAAA
36036092,0x7EC,8,04410C0D50AAAAAA
36086873,0x7DF,8,02010D0000000000
36098929,0x7EC,8,03410D00AAAAAAAA
36100180,0x7E8,8,03410D00AAAAAAAA
36101595,0x130,5,C541FFFFFF
36152873,0x7DF,8,0201050000000000
36163929,0x7E8,8,0341058CAAAAAAAA
36204913,0x130,5,C541FFFFFF
36216881,0x7DF,8,02012F0000000000
36228921,0x7E8,8,03412F0CAAAAAAAA
36279873,0x7DF,8,0201420000000000
